content,label
笑死，大家很会苦中作乐嘛，在朋友圈里盗了好多图,20
早上知道成都有疑似新型冠状病毒肺炎的消息，立马跑去买口罩,28
医用口罩，没感冒的记得白面朝里,50
相信这次疫情能很快控制住,61
春节档上映的电影也有点悬,13
强烈建议近期说唱对战的各位，记着捂住嘴巴,2
希望医护人员注意安全，做好防范，这次的疫情有点可怕,51
冠状病毒来势汹汹，武汉成了疫区，祈祷抑制住病毒，这个年大家要在忐忑中度过了,18
没有呼吸阀的口罩不适合戴眼镜的盆友,50
新型肺炎带来的人心惶惶；新型肺炎带来的股价下跌；新型肺炎了我还要上班。,37
不戴口罩我就不和你玩儿,5
这肺炎整得越来越猛了，庆幸自己当时二选一的时候选了西安,56
求武汉封城，求华农封城，求把我封在陕西,36
这次新型冠状病毒，让我有种《瘟疫医生》在现实上演的感觉，口罩限购有点人心惶惶,37
还好我家囤了好多。普通的、口罩的都有。平时在家给花草打药水用的,56
我已经跑了两条街，还没买到口罩,28
叮嘱爸妈出门戴口罩,22
提醒回家的朋友不要去人多的地方不要聚众搓麻打麻将,50
钟南山不愧是国宝级的医务工作者，爸爸你是最棒的,67
吓得我立马翻身起床去搞卫生,49
今天的天气真是差，和现在的疫情和恶性伤医一样差,35
武汉肺炎感觉比想象的要严重得多啊，不敢说不敢说,48
怎么办24号要坐的火车刚好从汉口发车。要不要改签,47
当男朋友回广安后发现广安有一例感染肺炎病毒时的怕死的我,63
万万没没想到我之前为了防雾霾天气买的一箱口罩，居然还有这样发光发热的一天,56
本来没什么问题，搜索之后感觉自己哪哪都不舒服,48
连续和酒精战斗一星期的淫，看着明后天应该安全了。冠状病毒赶紧走，不要影响我度假,46
戴上口罩之后，脸上勒出一圈肉，真苦恼,10
在武汉会不会很危险哎，新型冠状病毒很可怕,49
现在就在车站里等，连大厅都不进去，武汉肺炎传的厉害，小心为上,4
别人戴口罩防范疫情，我戴口罩打扫卫生,5
疫情有点严重，金陵城能躲过去么？,47
虽然我不想道德绑架，但是在这节骨眼上发国难财，对于这种行为令人不齿！,46
急诊的口罩都锁小柜子了，感谢最美舍友匀了我两个,9
可以建议明星们演唱会之类的也不要举办了吧。,2
出门要架眼镜，塞耳机，戴口罩。我的耳朵真的好忙,10
今天医院是真的人多，医生全戴着口罩的口罩,5
？法定？这传染病还要法定？,47
过年我还能去串亲戚吗？一说是武汉回来的会不会被强制隔离了,47
只是听说，山东济宁邹城的朋友们，少出来活动吧，带上口罩,50
武汉啊武汉，这让我咋回去，赶快过去吧,10
地铁上就我一人戴口罩，感觉自己好惜命,16
不封城等他妈什么呢，春运都给发到全国各地，你们考虑过后果吗,46
我感觉我头又开始疼，所以大连新型冠状病毒真的假的,48
人人行动起来，保护好自己，就是保护好了全社会,8
电视新闻宣传严重不够！中央电视台要问责！,46
武汉这次爆发疫情和设立在武汉的国家病毒实验室有没有关系？,47
武汉肺炎，太可怕了吧，第一次离疫情这么近，希望大家都安全,49
这次肺炎感觉周边地区比国内慌，国内其他地方比武汉慌，也是挺神奇的,45
怕了，电影票都退了,49
本来想大年初一去看唐人街探案的，结果疫情爆发，算了还是安心待在家,1
我的天呐，我前几天没怎么看微博，好可怕,49
口罩都卖脱销了，大家出门要戴口罩啊，我就不出门了，最近肋骨疼得厉害,3
目睹5只口罩，29涨到99再涨189，发这种财良心不会痛吗,46
太可怕了，第一次出门见这么多人都戴口罩,49
爸妈打电话硬要我退票，求我做做好事别回家过年,57
刚回家没几天就感冒的我被热搜吓到了赶紧来挂个水,49
武汉肺炎比报道出来的要严重很多，大家出门一定要带好口罩，勤洗手为己为人,21
本来因为有事去不了退票，是冥冥之中定下的事了,56
家里有孩子的表示很担忧啊，又要到新年拜年高峰期，就怕传染,48
肥崽圆圆提醒您：过年假期出门记得戴口罩哦,50
我原本以为这个冠状病毒在上海在深圳。好嘛，一睁眼到青岛了,57
感冒从来不看医生的我，吓得我赶紧跑诊所看了看,49
前几天买到电影票还美滋滋，今天被疫情吓得想退票退不了,49
东北怎么样了？有人知道吗？身处大东北，我很关心啊！,47
现在疫情这个样子，云上之声我都有点不敢去了，,48
冠状病毒得要有半年才能控制消失吧，那我下学期的毕业旅行怎么办,10
网传厦门有确诊案例之后的我，开始慌了,55
嗯，出门乖乖戴口罩，丧归丧，真出事，我还是想活着,5
感谢冲锋在前的所有！,9
事情已经发生了，就要积极预防起来,8
朋友圈发新型冠状病毒的都是同学朋友，没有一个长辈关注这东西，只觉着离武汉很远没事,57
淘宝有些店铺也太恶心了吧，一个多小时以前5个口罩我看99，现在289？,46
谁家有新型冠状病毒诊断试剂盒？,47
论公信力的缺失，希望能早日找到解决的办法,51
口罩都卖断货？想到非典那年我在北京真的出门几乎人人都带口罩,0
武汉本地不仅不重视这个疫情，而且只在乎公司发展让这么多人聚集在一起，去你妹的,46
刚好是在过年这个时间点，我的乖乖，说实话，我很慌。,55
广州还没那么容易中奖吧，吐沫跟接触传染，对视也会？,47
慌了，现在该买什么口罩来着，然后有什么抗病毒的药来着？三九？莲花？,55
武汉加油啊，希望疫情能早点得到控制,31
看得有点想哭了，学医真的救不了中国人的！,35
有一说一我觉得这个疫情要是一周控制不住那就干脆延长假期后续补班吧,2
最近流鼻涕，有点咳嗽，赶快让我吃包板蓝根压压惊,77
口罩两盒要七百多，赚国难财死的早,46
隐隐约约，我觉得自己，踹不过气,48
防范冠状病毒，从互联网开始,8
除了疫情的严重程度之外，当此时此刻没有任何一项比当年强,54
想让我妈也尽量别出门去人多的地方，疫情要重视，结果我妈说：你别再为你的懒惰找借口,57
京城防范意识强。地铁上一半人带了口罩，其中一半人带的是口罩级口罩,45
我想跟麻麻说，国内疫情严重，我要避避风头再回来,44
求一个延迟开学，俺真的不敢回武汉,36
幸亏之前屯了一波口罩，现在网上都卖脱销了,56
突然想起14号我乘坐的车经过了武汉站，丝毫没有疫情戒严的状态啊？我有点害怕了,49
好多朋友问武汉还好么，就是出门戴口罩吧,5
老爸大早上就给我发图片打电话，还是乖乖把口罩安排上吧,48
因为冠状病毒，退了机票和酒店，胆小的我还是保命要紧,41
这阶级矛盾激化，唉，这疫情蔓延速度，唉，2020一开年就不太平,6
希望天佑中国????希望延迟开学，顺便希望我的运气能好一点烦心事能少一点,51
吃啊[微笑]继续吃野味，还是人吗，什么都吃,46
冠状病毒，不得不取消行程，损失，,57
新型冠状病毒患者又增加了，出门戴口罩有用吗？友友们，,47
我，想吐槽，昨天淘宝的口罩和刚才我搜的口罩价钱就不一样，并且口罩价格翻了不止一倍,46
武汉周边县市毫无动静？希望尽快透明化！,47
疫情新闻看多了，才从武汉回来几天，我觉得我有点慌,55
疫情真的令人担忧，网上的憨批也令人不爽，照他们的说法武汉人都有罪，应该被活埋,46
武汉肺炎传的太可怕的，我要去火车站坐车，突然不想回老家了,72
医护人员不惧生死，冲在最前面，可是伤医事件却越来越严重，可真是让人寒心,74
现在感染的病例越来越多，猛然发现，之前的那趟武汉之行简直是死里逃生,56
因为疫情放弃了剧本杀，接下来就在家里待着吧,1
近日冠状病毒感染肺炎猖狂，请各位小主出门一定要记得戴口罩,50
当务之急是增加产量吧，这么涨价也不是办法,2
军运会不让别人进武汉，完了完了，现在肺炎大家不让武汉人出来了,49
我准备过节期间就追追剧吧，不乱跑,1
口罩不要买错了，记得是外科口罩和口罩的才能更大幅度减小被传播的几率,50
成都都有了，我慌了,55
跟家里人说要注意，戴口罩，少出门去人多的地方，就是不听，嫌我小题大做，真是肺都要气炸了,15
管栎宝贝儿出门要记得戴口罩呀,50
家有武汉室友，看了好多疫情消息，好害怕哦,49
翻云覆宇官宣也拯救不了我现在对冠状病毒的恐慌,7
没想到临近春节了还来了这么一出，大家保重啊，远离新型冠状病毒,52
感觉一夜之间疫情严重程度翻倍呀,48
现在到底多少钱一盒了，我这边很幸运，98,56
向战斗在前线的医生致敬，他们是最好可爱的人,42
真的难过紧张的是父母根本不相信我说的，还说她抵抗力好,19
重庆市防疫中心代言人温馨提醒各位市民朋友，出门戴口罩,50
只能退票长沙计划泡汤了呜呜呜，春节只能呆在家里保命了,41
流感过了又是新型肺炎，且活且珍惜,57
给我妈分享武汉肺炎的相关知识，我妈说你听听我唱的这首歌,57
放假了，本来还想出去浪去，想了想冠状病毒，还是窝在家里好了。生命重要,1
上淘宝搜了搜，口罩炒到500了？,53
听闻武汉的新型冠状病毒很是猖獗，我们也不甘示弱，全副武装出门浪！,44
武汉肺炎，希望大家都平平安安的，尤其是医疗系统的医生护士等,51
前有疫情，后有伤医，这个对比真的太难过了,19
别说什么武汉人心大不在乎病毒了，看看地铁，空了,46
疯狂囤口罩，毕竟我特怕死，年后还要回人流密集区上班,63
为什么放着质检合格的肉不吃，非要吃野生呢？,53
被肺炎耽误的新年，滞留在北京的孤独老人。,1
有没有武汉同胞春节去北京的？,47
正常防护额，现在都有点恐慌了，愿一切都好。,7
早上起来去干的第一件事，十八线小城，买不到口罩，这有用吗？,47
武汉肺炎，绝不仅是戴口罩那么简单,30
建议武汉实施进出武汉人员管控，遏制疫情扩散,2
有医护人员舍小家支援疫情前线又见伤医新闻，真的很让人难过,19
真心希望武汉的人都呆在自己家里不要乱跑了，关爱自己也关爱别人,51
怎样才能说服我妈放弃她的粉色棉布口罩，带上她认为很丑的口罩,47
